"kjid","win_time","win_status","deal_order","banker_money","visit_money","nostril_money","surname_money","banker_win_money","visit_win_money","nostril_win_money","surname_win_money","banker_left","banker_right","banker_result","visit_left","visit_right","visit_result","nostril_left","nostril_right","nostril_result","surname_left","surname_right","surname_result","win_result","add_time","start_time","end_time"
"NINE18001393","1536973095","0","2","0","0","0","0","0","0","0","0","21","32","4","23","26","3","8","11","5","10","20","8","11","1536973035","1536973085","1536973085"
"NINE18001394","1536973155","0","13","0","0","0","0","0","0","0","0","36","21","5","38","37","1010","24","25","3","3","26","8","101","1536973095","1536973145","1536973145"
"NINE18001395","1536973215","0","1","0","0","0","0","0","0","0","0","35","34","99","2","6","3","37","7","2","5","23","8","0","1536973155","1536973205","1536973205"
"NINE18001396","1536973275","0","15","0","0","0","0","0","0","0","0","34","6","1","9","32","1","11","27","0","14","35","3","1","1536973215","1536973265","1536973265"
"NINE18001397","1536973335","0","34","0","0","0","0","0","0","0","0","30","23","4","6","15","6","1","35","0","38","5","2","100","1536973275","1536973325","1536973325"
"NINE18001398","1536973395","0","39","0","0","0","0","0","0","0","0","33","1","0","34","18","4","7","19","7","9","28","0","110","1536973335","1536973385","1536973385"
"NINE18001399","1536973455","0","9","0","0","0","0","0","0","0","0","24","29","4","23","35","5","28","37","7","16","22","0","110","1536973395","1536973445","1536973445"
"NINE18001400","1536973516","0","7","0","0","0","0","0","0","0","0","17","29","3","6","18","7","22","28","3","31","20","3","100","1536973456","1536973505","1536973505"
"NINE18001401","1536973575","0","14","0","0","0","0","0","0","0","0","33","36","99","35","11","2","15","3","5","18","8","7","0","1536973515","1536973565","1536973565"
"NINE18001402","1536973635","0","8","0","0","0","0","0","0","0","0","5","29","0","4","2","11","21","25","3","32","7","0","110","1536973575","1536973625","1536973625"
"NINE18001403","1536973696","0","1","0","0","0","0","0","0","0","0","34","36","99","6","24","8","14","21","0","25","27","77","0","1536973636","1536973685","1536973685"
"NINE18001404","1536973755","0","28","0","0","0","0","0","0","0","0","17","25","2","27","4","8","23","36","5","19","16","9","111","1536973695","1536973745","1536973745"
"NINE18001405","1536973815","0","6","0","0","0","0","0","0","0","0","33","30","7","10","32","1","20","40","5","34","35","99","1","1536973755","1536973805","1536973805"
"NINE18001406","1536973875","0","18","0","0","0","0","0","0","0","0","21","26","3","33","30","7","22","13","0","17","3","6","101","1536973815","1536973865","1536973865"
"NINE18001407","1536973935","0","26","0","0","0","0","0","0","0","0","4","7","3","36","10","2","18","16","9","30","5","0","10","1536973875","1536973925","1536973925"
"NINE18001408","1536973995","0","23","0","0","0","0","0","0","0","0","15","11","7","1","14","5","16","12","7","21","24","66","1","1536973935","1536973985","1536973985"
"NINE18001409","1536974055","0","5","0","0","0","0","0","0","0","0","16","36","3","29","26","5","34","33","99","8","17","7","111","1536973995","1536974045","1536974045"
"NINE18001410","1536974115","0","30","0","0","0","0","0","0","0","0","26","32","5","18","38","5","40","35","9","21","20","1","10","1536974055","1536974105","1536974105"
"NINE18001411","1536974175","0","24","0","0","0","0","0","0","0","0","36","34","99","14","30","2","39","27","7","21","29","4","0","1536974115","1536974165","1536974165"
"NINE18001412","1536974235","0","10","0","0","0","0","0","0","0","0","9","26","0","29","14","2","27","30","5","34","36","99","111","1536974175","1536974225","1536974225"
"NINE18001413","1536974295","0","5","0","0","0","0","0","0","0","0","29","22","4","12","15","7","24","37","6","39","35","9","111","1536974235","1536974285","1536974285"
"NINE18001414","1536974355","0","14","0","0","0","0","0","0","0","0","19","36","4","18","9","8","39","16","4","29","21","4","100","1536974295","1536974345","1536974345"
"NINE18001415","1536974415","0","35","0","0","0","0","0","0","0","0","33","27","6","32","36","7","6","3","3","14","10","7","101","1536974355","1536974405","1536974405"
"NINE18001416","1536974475","0","30","0","0","0","0","0","0","0","0","13","14","44","1","20","6","3","22","7","36","27","6","0","1536974415","1536974465","1536974465"
"NINE18001417","1536974535","0","4","0","0","0","0","0","0","0","0","18","14","9","12","32","1","36","6","1","39","26","7","0","1536974475","1536974525","1536974525"
"NINE18001418","1536974595","0","34","0","0","0","0","0","0","0","0","31","35","7","8","36","1","18","27","2","6","1","3","0","1536974535","1536974585","1536974585"
"NINE18001419","1536974655","0","20","0","0","0","0","0","0","0","0","16","14","44","18","29","3","17","19","55","30","2","9","10","1536974595","1536974645","1536974645"
"NINE18001420","1536974715","0","32","0","0","0","0","0","0","0","0","3","6","3","24","13","0","36","16","3","11","39","3","0","1536974655","1536974705","1536974705"
"NINE18001421","1536974775","0","7","0","0","0","0","0","0","0","0","19","5","7","23","13","0","37","16","4","6","21","8","1","1536974715","1536974765","1536974765"
"NINE18001422","1536974835","0","34","0","0","0","0","0","0","0","0","25","19","2","18","28","2","2","16","5","10","40","3","11","1536974775","1536974825","1536974825"
"NINE18001423","1536974895","0","18","0","0","0","0","0","0","0","0","21","26","3","13","9","7","15","14","44","37","4","1","110","1536974835","1536974885","1536974885"
"NINE18001424","1536974955","0","40","0","0","0","0","0","0","0","0","34","33","99","37","38","1010","24","4","7","8","21","8","100","1536974895","1536974945","1536974945"
"NINE18001425","1536975015","0","36","0","0","0","0","0","0","0","0","20","13","9","40","38","1010","3","17","6","5","7","22","101","1536974955","1536975005","1536975005"
"NINE18001426","1536975075","0","21","0","0","0","0","0","0","0","0","34","36","99","5","1","3","3","2","11","16","27","1","0","1536975015","1536975065","1536975065"
"NINE18001427","1536975135","0","33","0","0","0","0","0","0","0","0","26","10","0","37","4","1","24","2","7","22","31","4","111","1536975075","1536975125","1536975125"
"NINE18001428","1536975195","0","1","0","0","0","0","0","0","0","0","17","24","1","35","19","4","3","25","8","28","33","6","111","1536975135","1536975185","1536975185"
"NINE18001429","1536975255","0","26","0","0","0","0","0","0","0","0","11","9","33","14","24","0","10","36","2","29","13","2","0","1536975195","1536975245","1536975245"
"NINE18001430","1536975315","0","36","0","0","0","0","0","0","0","0","20","17","55","6","1","3","24","10","9","8","2","3","0","1536975255","1536975305","1536975305"
"NINE18001431","1536975375","0","34","0","0","0","0","0","0","0","0","24","21","66","6","30","0","36","40","9","19","8","7","0","1536975315","1536975365","1536975365"
"NINE18001432","1536975435","0","33","0","0","0","0","0","0","0","0","14","16","44","25","30","5","5","39","2","2","11","4","0","1536975375","1536975425","1536975425"
"NINE18001433","1536975495","0","3","0","0","0","0","0","0","0","0","22","26","3","10","35","2","34","9","2","8","40","2","0","1536975435","1536975485","1536975485"
"NINE18001434","1536975555","0","30","0","0","0","0","0","0","0","0","36","33","99","15","12","7","40","2","1","29","19","3","0","1536975495","1536975545","1536975545"
"NINE18001435","1536975615","0","15","0","0","0","0","0","0","0","0","18","30","3","23","16","0","38","28","7","31","6","0","10","1536975555","1536975605","1536975605"
"NINE18001436","1536975675","0","30","0","0","0","0","0","0","0","0","23","29","4","31","27","5","1","35","0","19","3","6","101","1536975615","1536975665","1536975665"
"NINE18001437","1536975735","0","37","0","0","0","0","0","0","0","0","31","14","2","11","26","0","7","20","7","5","40","2","10","1536975675","1536975725","1536975725"
"NINE18001438","1536975795","0","9","0","0","0","0","0","0","0","0","3","32","9","34","39","9","36","20","4","25","19","2","0","1536975735","1536975785","1536975785"
"NINE18001439","1536975855","0","13","0","0","0","0","0","0","0","0","29","22","4","33","11","2","24","40","6","26","10","0","10","1536975795","1536975845","1536975845"
"NINE18001440","1536975915","0","22","0","0","0","0","0","0","0","0","36","26","6","3","18","6","31","25","5","9","1","4","0","1536975855","1536975905","1536975905"
"NINE18001441","1536975975","0","25","0","0","0","0","0","0","0","0","30","33","7","6","12","5","19","39","5","23","38","6","0","1536975915","1536975965","1536975965"
"NINE18001442","1536976035","0","36","0","0","0","0","0","0","0","0","31","14","2","7","34","1","17","29","3","22","9","9","11","1536975975","1536976025","1536976025"
"NINE18001443","1536976095","0","35","0","0","0","0","0","0","0","0","28","13","1","10","23","9","36","8","1","12","34","2","101","1536976035","1536976085","1536976085"
"NINE18001444","1536976155","0","40","0","0","0","0","0","0","0","0","27","22","3","12","26","0","29","37","8","38","17","5","11","1536976095","1536976145","1536976145"
"NINE18001445","1536976215","0","2","0","0","0","0","0","0","0","0","8","32","0","17","4","6","34","40","9","10","3","4","111","1536976155","1536976205","1536976205"
"NINE18001446","1536976275","0","24","0","0","0","0","0","0","0","0","6","4","3","20","15","9","21","29","4","22","25","3","110","1536976215","1536976265","1536976265"
"NINE18001447","1536976335","0","8","0","0","0","0","0","0","0","0","24","10","9","34","18","4","17","31","3","11","26","0","0","1536976275","1536976325","1536976325"
"NINE18001448","1536976395","0","17","0","0","0","0","0","0","0","0","33","31","7","20","4","6","6","9","5","16","7","6","0","1536976335","1536976385","1536976385"
"NINE18001449","1536976455","0","32","0","0","0","0","0","0","0","0","35","34","99","8","29","0","22","15","0","27","39","7","0","1536976395","1536976445","1536976445"
"NINE18001450","1536976515","0","20","0","0","0","0","0","0","0","0","15","16","44","18","22","1","30","4","9","26","7","9","0","1536976455","1536976505","1536976505"
"NINE18001451","1536976575","0","7","0","0","0","0","0","0","0","0","29","24","4","11","31","1","1","38","1","12","4","4","0","1536976515","1536976565","1536976565"
"NINE18001452","1536976635","0","27","0","0","0","0","0","0","0","0","25","34","6","39","28","7","32","5","0","14","17","9","101","1536976575","1536976625","1536976625"
"NINE18001453","1536976695","0","25","0","0","0","0","0","0","0","0","26","28","77","14","5","6","4","37","1","6","38","2","0","1536976635","1536976685","1536976685"
"NINE18001454","1536976755","0","20","0","0","0","0","0","0","0","0","35","34","99","2","7","3","22","23","66","13","12","7","0","1536976695","1536976745","1536976745"
"NINE18001455","1536976815","0","28","0","0","0","0","0","0","0","0","35","4","0","37","25","7","8","15","6","18","29","3","111","1536976755","1536976805","1536976805"
"NINE18001456","1536976875","0","1","0","0","0","0","0","0","0","0","27","26","77","21","8","8","30","38","8","4","9","4","0","1536976815","1536976865","1536976865"
"NINE18001457","1536976935","0","27","0","0","0","0","0","0","0","0","35","34","99","15","11","7","6","7","22","29","22","4","0","1536976875","1536976925","1536976925"
"NINE18001458","1536976995","0","26","0","0","0","0","0","0","0","0","18","20","55","23","11","9","22","37","6","19","40","5","0","1536976935","1536976985","1536976985"
"NINE18001459","1536977055","0","1","0","0","0","0","0","0","0","0","33","35","99","29","22","4","16","17","9","12","5","5","0","1536976995","1536977045","1536977045"
"NINE18001460","1536977115","0","30","0","0","0","0","0","0","0","0","5","17","7","15","32","2","3","19","6","22","37","6","0","1536977055","1536977105","1536977105"
"NINE18001461","1536977175","0","40","0","0","0","0","0","0","0","0","13","30","2","36","26","6","25","22","3","21","3","7","111","1536977115","1536977165","1536977165"
"NINE18001462","1536977235","0","33","0","0","0","0","0","0","0","0","35","34","99","25","13","1","15","9","7","1","36","0","0","1536977175","1536977225","1536977225"
"NINE18001463","1536977295","0","5","0","0","0","0","0","0","0","0","15","12","7","16","9","7","29","7","0","39","13","4","0","1536977235","1536977285","1536977285"
"NINE18001464","1536977355","0","3","0","0","0","0","0","0","0","0","34","35","99","8","9","5","28","26","77","20","11","8","0","1536977295","1536977345","1536977345"
"NINE18001465","1536977415","0","25","0","0","0","0","0","0","0","0","18","7","7","12","35","2","17","10","8","37","29","8","11","1536977355","1536977405","1536977405"
"NINE18001466","1536977475","0","29","0","0","0","0","0","0","0","0","15","18","9","14","40","4","21","8","8","12","20","8","0","1536977415","1536977465","1536977465"
"NINE18001467","1536977535","0","11","0","0","0","0","0","0","0","0","26","10","0","20","29","3","22","13","0","15","1","5","101","1536977475","1536977525","1536977525"
"NINE18001468","1536977595","0","36","0","0","0","0","0","0","0","0","6","26","9","3","10","4","19","16","9","32","35","7","0","1536977535","1536977585","1536977585"
"NINE18001469","1536977655","0","40","0","0","0","0","0","0","0","0","14","33","3","19","18","55","30","34","7","21","2","7","111","1536977595","1536977645","1536977645"
"NINE18001470","1536977715","0","31","0","0","0","0","0","0","0","0","33","36","99","11","25","0","37","34","9","4","39","1","0","1536977655","1536977705","1536977705"
"NINE18001471","1536977775","0","9","0","0","0","0","0","0","0","0","27","5","9","10","8","5","12","22","9","34","28","6","0","1536977715","1536977765","1536977765"
"NINE18001472","1536977835","0","23","0","0","0","0","0","0","0","0","25","19","2","11","14","7","15","8","6","10","40","3","111","1536977775","1536977825","1536977825"
"NINE18001473","1536977895","0","5","0","0","0","0","0","0","0","0","31","2","9","38","29","8","9","21","9","17","3","6","0","1536977835","1536977885","1536977885"
"NINE18001474","1536977955","0","26","0","0","0","0","0","0","0","0","12","15","7","1","18","6","6","37","2","5","29","0","0","1536977895","1536977945","1536977945"
"NINE18001475","1536978015","0","21","0","0","0","0","0","0","0","0","32","34","7","28","40","7","16","14","44","37","30","8","11","1536977955","1536978005","1536978005"
"NINE18001476","1536978075","0","36","0","0","0","0","0","0","0","0","24","31","4","21","34","5","10","25","0","38","17","5","101","1536978015","1536978065","1536978065"
"NINE18001477","1536978135","0","4","0","0","0","0","0","0","0","0","3","31","9","29","35","7","26","22","3","33","23","5","0","1536978075","1536978125","1536978125"
